antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'customer service', 'training'})",frozenset({'communication'}),0.017675,0.29035,0.01169,0.6613861386138614,2.2778926764727445,1.0,0.006558063750000001,2.0957500000000002,0.571091802093012,0.039448597027013345,0.5228438506501253,0.3508239458352586
"frozenset({'communication', 'training'})",frozenset({'leadership'}),0.02619,0.153375,0.013455,0.5137457044673539,3.3496052451009217,1.0,0.00943810875,1.741115724381625,0.7203226069351637,0.08100054180964421,0.42565563793574945,0.3007359329182735
"frozenset({'leadership', 'training'})",frozenset({'communication'}),0.019685,0.29035,0.013455,0.683515367030734,2.3541083762036648,1.0,0.00773946025,2.242288964686998,0.58676111343965,0.04536718591948209,0.5540271500468316,0.36492799520815156
frozenset({'problem solving'}),frozenset({'communication'}),0.120525,0.29035,0.077235,0.6408214063472308,2.207065287918825,1.0,0.04224056625,1.9757580561330559,0.6218592258438933,0.23149202733485194,0.4938651537338559,0.4534139750868236
"frozenset({'communication', 'problem solving'})",frozenset({'leadership'}),0.077235,0.153375,0.03215,0.41626205735741567,2.7140150438951305,1.0,0.020304081874999998,1.4503511561494953,0.6844019923925472,0.16199737982464976,0.3105118055306844,0.312939504636328
"frozenset({'problem solving', 'leadership'})",frozenset({'communication'}),0.04005,0.29035,0.03215,0.8027465667915105,2.7647548365473065,1.0,0.020521482499999997,3.5976560126582253,0.6649349203889491,0.10779547359597652,0.7220412411632642,0.45673749899761507
"frozenset({'problem solving', 'leadership'})",frozenset({'teamwork'}),0.04005,0.17344,0.01749,0.4367041198501872,2.517897369984935,1.0,0.010543727999999999,1.4673638297872338,0.627994400437344,0.08923469387755101,0.3185057586263395,0.26877295475904195
"frozenset({'communication', 'problem solving', 'teamwork'})",frozenset({'leadership'}),0.03313,0.153375,0.01505,0.45427105342589796,2.9618324591745586,1.0,0.009968686249999999,1.5513653899336284,0.6850674645009084,0.08777813420431016,0.3554065299582436,0.27619828139917557
"frozenset({'communication', 'problem solving', 'leadership'})",frozenset({'teamwork'}),0.03215,0.17344,0.01505,0.4681181959564541,2.6990209637710683,1.0,0.009473903999999998,1.5540294736842104,0.6504058298207641,0.07898603967670831,0.3565115611164998,0.277445859970847
"frozenset({'problem solving', 'teamwork', 'leadership'})",frozenset({'communication'}),0.01749,0.29035,0.01505,0.8604917095483133,2.9636359894896276,1.0,0.0099717785,5.086794467213116,0.674371400309689,0.051402028757812766,0.8034125407571526,0.45616285150224345
"frozenset({'problem solving', 'teamwork'})",frozenset({'time management'}),0.04441,0.12239,0.017825,0.4013735645124972,3.279463718543159,1.0,0.012389660100000002,1.466039499717886,0.7273748107155464,0.11965094814566203,0.31789013857236953,0.27350727412649944
"frozenset({'problem solving', 'time management'})",frozenset({'teamwork'}),0.037985,0.17344,0.017825,0.4692641832302225,2.7056283627203785,1.0,0.011236881600000002,1.557385,0.6552913309684059,0.09207128099173555,0.3578980149417133,0.28601873829407803
"frozenset({'problem solving', 'time management'})",frozenset({'communication'}),0.037985,0.29035,0.02659,0.7000131630906937,2.410928751819162,1.0,0.01556105525,2.365603795524353,0.6083294806946254,0.08812076422144526,0.5772749427051275,0.3957961458642723
"frozenset({'leadership', 'time management'})",frozenset({'problem solving'}),0.03204,0.120525,0.01363,0.42540574282147314,3.5296058313335257,1.0,0.009768379,1.5306017925040738,0.7404048153308908,0.09810342966135242,0.3466622050899379,0.26924715682869965
"frozenset({'communication', 'problem solving', 'teamwork'})",frozenset({'time management'}),0.03313,0.12239,0.01365,0.41201328101418655,3.366396609316011,1.0,0.0095952193,1.49256772587269,0.7270330746268566,0.09621484457602031,0.3300136518660755,0.261771000340413
"frozenset({'communication', 'problem solving', 'time management'})",frozenset({'teamwork'}),0.02659,0.17344,0.01365,0.5133508837908989,2.9598182875397767,1.0,0.0090382304,1.6984722102009275,0.680228702443391,0.0732374718317416,0.4112355833707158,0.29602622602829076
"frozenset({'communication', 'teamwork', 'time management'})",frozenset({'problem solving'}),0.03301,0.120525,0.01365,0.41351105725537723,3.430915223027399,1.0,0.009671469750000002,1.4995593879132234,0.7327196583393649,0.09758015512742611,0.3331374481996387,0.26338278438375584
"frozenset({'problem solving', 'teamwork', 'time management'})",frozenset({'communication'}),0.017825,0.29035,0.01365,0.7657784011220197,2.6374320686138097,1.0,0.00847451125,3.029823053892216,0.6321106880324942,0.04634581105169341,0.6699477222884798,0.4063953138725304
"frozenset({'communication', 'problem solving', 'time management'})",frozenset({'leadership'}),0.02659,0.153375,0.01141,0.42910868747649494,2.7977746534734793,1.0,0.0073317587499999995,1.4829880599472989,0.6601258173501232,0.06769303788081041,0.32568573745931784,0.2517507577561774
"frozenset({'communication', 'leadership', 'time management'})",frozenset({'problem solving'}),0.024965,0.120525,0.01141,0.45703985579811734,3.79207513626316,1.0,0.008401093375,1.619778190704537,0.7551443230737392,0.08509844868735084,0.38263151971132475,0.27585450578746357
"frozenset({'problem solving', 'time management', 'leadership'})",frozenset({'communication'}),0.01363,0.29035,0.01141,0.8371239911958914,2.883154782834136,1.0,0.0074525295,4.356995270270271,0.6621832705099161,0.038999213863348946,0.7704840290226047,0.4382106954429604
"frozenset({'problem solving', 'attention to detail'})",frozenset({'time management'}),0.03243,0.12239,0.01595,0.49182855380820223,4.018535450675727,1.0,0.011980892299999999,1.726995891990291,0.7763294875379075,0.11485562036436953,0.4209598270395759,0.311074829236808
"frozenset({'problem solving', 'time management'})",frozenset({'attention to detail'}),0.037985,0.12316,0.01595,0.41990259312886663,3.4094072192990144,1.0,0.011271767399999999,1.5115392511912866,0.7345975695573801,0.10985226764007022,0.3384227374764685,0.27470446317696984
"frozenset({'problem solving', 'attention to detail'})",frozenset({'teamwork'}),0.03243,0.17344,0.016535,0.5098674067221709,2.9397336642191587,1.0,0.010910340800000001,1.6864008052846808,0.6819487269394733,0.08733197771146381,0.407021156022758,0.3026014847263991
"frozenset({'problem solving', 'attention to detail'})",frozenset({'communication'}),0.03243,0.29035,0.02241,0.6910268270120259,2.379978739493804,1.0,0.0129939495,2.296801347305389,0.5992622542908559,0.07460798348703265,0.5646118889762923,0.38410476876690497
"frozenset({'leadership', 'attention to detail'})",frozenset({'problem solving'}),0.024515,0.120525,0.010525,0.42932898225576177,3.562157081566163,1.0,0.007570329625,1.5411243477483918,0.7373472921448405,0.07824406200052039,0.3511230930450118,0.2583276315551781
"frozenset({'communication', 'problem solving', 'attention to detail'})",frozenset({'time management'}),0.02241,0.12239,0.011675,0.5209727800089246,4.256661328612832,1.0,0.008932240099999999,1.8320670796460177,0.7826124433566941,0.08769953051643192,0.45416845752546636,0.30818228019156907
"frozenset({'communication', 'problem solving', 'time management'})",frozenset({'attention to detail'}),0.02659,0.12316,0.011675,0.43907484016547577,3.5650766496060062,1.0,0.0084001756,1.5632031914180358,0.7391552604305222,0.08455549520188303,0.3602878976386522,0.26693511413924975
"frozenset({'communication', 'attention to detail', 'time management'})",frozenset({'problem solving'}),0.025725,0.120525,0.011675,0.4538386783284742,3.765514858564399,1.0,0.008574494375,1.610284297153025,0.753824193765781,0.0867545978079138,0.37899164652602313,0.2753532740325217
"frozenset({'problem solving', 'attention to detail', 'time management'})",frozenset({'communication'}),0.01595,0.29035,0.011675,0.731974921630094,2.521008857000496,1.0,0.0070439175,2.6477,0.6131125498815313,0.03962664403903266,0.6223137062356007,0.38609250644962595
"frozenset({'communication', 'problem solving', 'attention to detail'})",frozenset({'teamwork'}),0.02241,0.17344,0.01239,0.5528781793842035,3.18772013021335,1.0,0.008503209599999999,1.8486237125748501,0.702028636068434,0.06753515752752644,0.4590570308074471,0.3121574937511423
"frozenset({'communication', 'teamwork', 'attention to detail'})",frozenset({'problem solving'}),0.030185,0.120525,0.01239,0.4104687758820606,3.405673311612202,1.0,0.008751952875,1.4918208977240799,0.7283577860678578,0.08957489878542511,0.32967824654715666,0.25663451239653745
"frozenset({'teamwork', 'problem solving', 'attention to detail'})",frozenset({'communication'}),0.016535,0.29035,0.01239,0.7493196250377986,2.580746082444631,1.0,0.007589062749999999,2.8308957177322074,0.6228133724631536,0.042072021596291954,0.6467549144476835,0.39599613075551027
"frozenset({'problem solving', 'project management'})",frozenset({'communication'}),0.024535,0.29035,0.016675,0.6796413287140819,2.340765726585438,1.0,0.009551262749999997,2.215173377862595,0.587196229813312,0.055916971261862444,0.5485680669542478,0.3685360079079278
"frozenset({'problem solving', 'project management'})",frozenset({'leadership'}),0.024535,0.153375,0.010185,0.4151212553495007,2.7065770519934844,1.0,0.006421944374999999,1.447522256097561,0.646388788091072,0.060724400059621396,0.30916433527181536,0.2407635616600804
"frozenset({'communication', 'problem solving'})",frozenset({'teamwork'}),0.077235,0.17344,0.03313,0.42895060529552664,2.4731930655876764,1.0,0.0197343616,1.4474404625325925,0.645521233299004,0.15229033073616954,0.3091252967667521,0.3099838358580954
"frozenset({'problem solving', 'teamwork'})",frozenset({'communication'}),0.04441,0.29035,0.03313,0.7460031524431434,2.5693237556161304,1.0,0.0202355565,2.793932313829787,0.6391784441334882,0.10983655471935815,0.6420815225014351,0.43005341021502785
"frozenset({'customer service', 'problem solving'})",frozenset({'teamwork'}),0.03664,0.17344,0.01501,0.4096615720524018,2.3619786211508402,1.0,0.008655158400000001,1.4001460194174755,0.5985572813606741,0.07694673706874455,0.28578877764760185,0.2481022343656843
"frozenset({'customer service', 'problem solving'})",frozenset({'communication'}),0.03664,0.29035,0.02686,0.7330786026200873,2.524810065851859,1.0,0.016221576,2.6586478527607356,0.626900227461517,0.08949455236064371,0.6238689531742229,0.4127938217164497
"frozenset({'customer service', 'problem solving'})",frozenset({'time management'}),0.03664,0.12239,0.015095,0.41198144104803497,3.366136457619372,1.0,0.010610630400000001,1.49248690647482,0.7296581870706584,0.10487372772432,0.3299773715523239,0.2676583404276044
"frozenset({'communication', 'customer service', 'problem solving'})",frozenset({'teamwork'}),0.02686,0.17344,0.012235,0.45551005212211465,2.6263264075306423,1.0,0.007576401599999999,1.5180445538461538,0.6363318909371177,0.06505729402068433,0.341257805993654,0.26302658971419385
"frozenset({'customer service', 'problem solving', 'teamwork'})",frozenset({'communication'}),0.01501,0.29035,0.012235,0.8151232511658894,2.8073816124191127,1.0,0.0078768465,3.838503243243242,0.6536068380672604,0.04173987206823027,0.7394817884392156,0.42863102458415014
"frozenset({'communication', 'customer service', 'problem solving'})",frozenset({'leadership'}),0.02686,0.153375,0.01184,0.4408041697691735,2.8740288167509274,1.0,0.0077203474999999995,1.5140044940079895,0.670054027877992,0.07031087621366429,0.3394999790570484,0.2590002918935517
"frozenset({'customer service', 'problem solving', 'leadership'})",frozenset({'communication'}),0.013665,0.29035,0.01184,0.8664471276984999,2.9841471592853446,1.0,0.00787236725,5.31362589041096,0.6741075624421229,0.040523658766150425,0.8118045905707036,0.45361274931506707
"frozenset({'communication', 'customer service', 'problem solving'})",frozenset({'time management'}),0.02686,0.12239,0.01151,0.428518242740134,3.5012520854655937,1.0,0.008222604599999999,1.535674566775244,0.7341059752886063,0.0835632350805866,0.3488203675210333,0.2612809368778699
"frozenset({'communication', 'customer service', 'time management'})",frozenset({'problem solving'}),0.0282,0.120525,0.01151,0.40815602836879433,3.3864843672996834,1.0,0.008111195,1.485991312162972,0.7251579690629354,0.08388295740261632,0.32704855552323187,0.2518274437633227
"frozenset({'communication', 'problem solving', 'time management'})",frozenset({'customer service'}),0.02659,0.168875,0.01151,0.4328694998119594,2.5632538848968727,1.0,0.00701961375,1.4654916279840848,0.6265303142085856,0.06256965018618683,0.31763513287647394,0.25051321030568363
"frozenset({'customer service', 'problem solving', 'time management'})",frozenset({'communication'}),0.015095,0.29035,0.01151,0.7625041404438555,2.6261551246559516,1.0,0.0071271667499999995,2.988052092050208,0.6287054918495117,0.03915831731505265,0.6653338130682104,0.40107297602526853
frozenset({'analytical skills'}),frozenset({'communication skills'}),0.055325,0.16648,0.0227,0.4103027564392228,2.4645768647238278,1.0,0.013489494000000003,1.41347108045977,0.6290532056044728,0.11401019562542379,0.29252178284770947,0.27332773574003427
frozenset({'research'}),frozenset({'communication'}),0.026495,0.29035,0.01292,0.48763917720324584,1.6794874365532835,1.0,0.005227176749999999,1.3850590607734803,0.41559133626231964,0.04251048778481533,0.27800912732085653,0.2660685984173625
frozenset({'compliance'}),frozenset({'communication'}),0.023355,0.29035,0.010855,0.46478270177692144,1.600767011458314,1.0,0.00407387575,1.3259100600000002,0.3842741940932364,0.03584282648175664,0.24580103118004853,0.2510843076647652
frozenset({'collaboration'}),frozenset({'communication'}),0.070025,0.29035,0.041935,0.5988575508746876,2.0625367689846312,1.0,0.02160324125,1.7690723122107512,0.5539505455294527,0.13168885818364526,0.43473198178635614,0.3716433440614182
"frozenset({'collaboration', 'problemsolving'})",frozenset({'communication'}),0.01485,0.29035,0.01176,0.7919191919191919,2.727464067226423,1.0,0.007448302499999999,3.4104538834951454,0.6429062133913099,0.0400763358778626,0.7067838961730316,0.41621101665875215
"frozenset({'leadership', 'collaboration'})",frozenset({'communication'}),0.02039,0.29035,0.01514,0.7425208435507603,2.5573302688161195,1.0,0.009219763500000002,2.75614542857143,0.6216424965819238,0.05121786197564276,0.6371744431068278,0.39733240386596047
"frozenset({'project management', 'collaboration'})",frozenset({'communication'}),0.015155,0.29035,0.010235,0.6753546684262619,2.3260019577277835,1.0,0.005834745749999999,2.185923932926829,0.5788502230541769,0.03466318962305687,0.5425275395283053,0.3553026140478132
"frozenset({'teamwork', 'collaboration'})",frozenset({'communication'}),0.01877,0.29035,0.01282,0.6830047948854555,2.3523499048922183,1.0,0.0073701305000000005,2.2386773949579832,0.5858903363400927,0.04326695916301046,0.5533076796807659,0.3635792013001412
"frozenset({'problem solving', 'collaboration'})",frozenset({'communication'}),0.01698,0.29035,0.012805,0.7541224970553594,2.5972877460146697,1.0,0.007874857,2.886193293413175,0.6256057612258492,0.043476784653255246,0.6535228592339314,0.39911222149134423
frozenset({'presentation skills'}),frozenset({'communication skills'}),0.026985,0.16648,0.010955,0.4059662775616083,2.438528817645413,1.0,0.0064625372,1.4031526637554586,0.606277063885237,0.060024108268040104,0.28731917357904824,0.2358849888528849
frozenset({'critical thinking'}),frozenset({'teamwork'}),0.025775,0.17344,0.01176,0.4562560620756547,2.6306276641815884,1.0,0.007289583999999999,1.5201272921869426,0.636262244382985,0.06273505641353924,0.34216035384685284,0.2620302450599676
frozenset({'critical thinking'}),frozenset({'communication'}),0.025775,0.29035,0.01504,0.5835111542192046,2.009681950126415,1.0,0.0075562287499999995,1.7038871681415928,0.5157010202599666,0.04995267117259246,0.41310667824872066,0.3176553532418565
frozenset({'critical thinking'}),frozenset({'problem solving'}),0.025775,0.120525,0.010505,0.4075654704170708,3.3815844880072254,1.0,0.007398468125000001,1.484510027832351,0.7229137418679946,0.07735925475901174,0.326377066337384,0.24736290529772853
frozenset({'inclusion'}),frozenset({'diversity'}),0.01642,0.02085,0.01426,0.8684531059683313,41.65242714476409,1.0,0.013917643,7.443353240740738,0.9922851168500951,0.6197305519339419,0.8656519491072168,0.7761929798426788
frozenset({'diversity'}),frozenset({'inclusion'}),0.02085,0.01642,0.01426,0.6839328537170264,41.65242714476409,1.0,0.013917643,3.1119336874051595,0.996774544483906,0.6197305519339419,0.6786563916682186,0.7761929798426788
frozenset({'budgeting'}),frozenset({'communication'}),0.03672,0.29035,0.018815,0.5123910675381262,1.7647358964633244,1.0,0.008153347999999998,1.4553671041608485,0.44986190000181625,0.06103712835152715,0.31288813857271364,0.28859608482812976
frozenset({'leadership skills'}),frozenset({'communication skills'}),0.017645,0.16648,0.01122,0.6358741853216209,3.81952297766471,1.0,0.0082824604,2.2890988949416347,0.751446474468013,0.06489112518434981,0.5631468774853884,0.35163483413125735
frozenset({'conflict resolution'}),frozenset({'time management'}),0.02681,0.12239,0.011585,0.4321148825065274,3.5306387981577534,1.0,0.0083037241,1.5454005977011493,0.7365109957476563,0.08418413690368057,0.3529185885604396,0.2633856543425684
frozenset({'conflict resolution'}),frozenset({'customer service'}),0.02681,0.168875,0.01075,0.40096978739276384,2.3743584745685498,1.0,0.006222461249999999,1.3874508872976337,0.594779646986881,0.05812853164625409,0.27925376735480684,0.23231316904797333
frozenset({'conflict resolution'}),frozenset({'communication'}),0.02681,0.29035,0.016715,0.623461395001865,2.147275340113191,1.0,0.008930716500000001,1.8846673105497775,0.5490125656219863,0.05563414268834562,0.4694023744125485,0.34051492343514983
frozenset({'conflict resolution'}),frozenset({'leadership'}),0.02681,0.153375,0.01241,0.4628869824692279,3.018008035659187,1.0,0.008298016249999998,1.576251128472222,0.6870761315543367,0.07396811205483533,0.365583324930433,0.27189988895262535
frozenset({'innovation'}),frozenset({'communication'}),0.02142,0.29035,0.010305,0.48109243697478987,1.65693968305421,1.0,0.0040857029999999996,1.3675846153846152,0.4051561745157697,0.03418307266183471,0.2687838187483828,0.25829204249290555
frozenset({'negotiation'}),frozenset({'communication'}),0.039195,0.29035,0.025295,0.6453629289450186,2.222706832943064,1.0,0.013914731750000001,2.0010598381294966,0.5725387693394114,0.08313886606409204,0.5002648191996316,0.366240961631111
frozenset({'prioritization'}),frozenset({'communication'}),0.025365,0.29035,0.012395,0.4886654839345555,1.6830221592373187,1.0,0.00503027225,1.3878390323824208,0.4163925555416239,0.04086443360147699,0.27945534268238637,0.265677670501805
frozenset({'prioritization'}),frozenset({'time management'}),0.025365,0.12239,0.01049,0.41356199487482753,3.379050534151708,1.0,0.007385577649999999,1.4965094218487394,0.7223821019003066,0.0764215204167122,0.3317783467312673,0.2496358058367928
frozenset({'product knowledge'}),frozenset({'customer service'}),0.014135,0.168875,0.01018,0.7201980898478952,4.264681509091904,1.0,0.007792951875,2.9704050252844496,0.7764916101870072,0.05890181102817797,0.6633455735874811,0.39023968148945465
frozenset({'mentoring'}),frozenset({'communication'}),0.03541,0.29035,0.01469,0.4148545608585146,1.4288085443723595,1.0,0.0044087065000000016,1.2127754102316604,0.3111334011972525,0.04722409747002282,0.17544502340381116,0.23272433570736992
frozenset({'supervision'}),frozenset({'communication'}),0.02488,0.29035,0.01079,0.43368167202572344,1.4936513587936058,1.0,0.003566092,1.253093825408091,0.33893235905814895,0.03544212324267507,0.20197515962195933,0.23542185891625417
frozenset({'team management'}),frozenset({'leadership'}),0.04752,0.153375,0.025345,0.533354377104377,3.477453151454781,1.0,0.01805662,1.814278241262683,0.7479770930021739,0.14437482198803758,0.44881662731950633,0.3493014754307541
frozenset({'team management'}),frozenset({'communication'}),0.04752,0.29035,0.02372,0.4991582491582492,1.7191604930540698,1.0,0.009922568000000001,1.4169146218487394,0.4391911032146418,0.0755053318478434,0.29424117404107547,0.2904263778940893
"frozenset({'communication', 'team management'})",frozenset({'leadership'}),0.02372,0.153375,0.017045,0.7185919055649241,4.6851957983043135,1.0,0.013406945,3.0085310861423222,0.8056722951543493,0.10649796938456733,0.6676118772359948,0.4148623749503512
"frozenset({'leadership', 'team management'})",frozenset({'communication'}),0.025345,0.29035,0.017045,0.6725192345630302,2.3162363856140185,1.0,0.00968607925,2.1669975,0.58304234462824,0.05707349740498912,0.5385320010752205,0.36561212287820877
"frozenset({'customer service', 'team management'})",frozenset({'leadership'}),0.01779,0.153375,0.011785,0.6624508150646431,4.319157718432881,1.0,0.00905645875,2.5081529975020818,0.7823921332244369,0.07394277826577988,0.6013002392613531,0.36964431543778203
"frozenset({'leadership', 'team management'})",frozenset({'customer service'}),0.025345,0.168875,0.011785,0.4649832314065891,2.7534166182477517,1.0,0.0075048631250000004,1.5534559826696168,0.6533746402486158,0.06459835009729492,0.35627400379797153,0.2673842877980392
"frozenset({'communication', 'team management'})",frozenset({'customer service'}),0.02372,0.168875,0.011155,0.47027824620573355,2.7847712580650397,1.0,0.007149285,1.568984082769598,0.6564756820670206,0.061480379188712526,0.36264490444365594,0.2681665102235181
"frozenset({'customer service', 'team management'})",frozenset({'communication'}),0.01779,0.29035,0.011155,0.6270376616076447,2.159592428474754,1.0,0.0059896735,1.9027390354182365,0.5466750122966371,0.037560819570011963,0.4744418538823994,0.3327284054551053
frozenset({'change management'}),frozenset({'communication'}),0.02277,0.29035,0.01031,0.45278875713658323,1.5594584368403073,1.0,0.0036987305000000005,1.2968483547351524,0.3671108601637164,0.03404775271622469,0.2288998198218604,0.24414881287171852
frozenset({'coaching'}),frozenset({'communication'}),0.0342,0.29035,0.018035,0.5273391812865497,1.816218981527638,1.0,0.00810503,1.5013937519331888,0.4653195280822022,0.058838882273298206,0.33395220360255007,0.29472693522739746
frozenset({'coaching'}),frozenset({'leadership'}),0.0342,0.153375,0.016545,0.4837719298245614,3.154177211570082,1.0,0.011299575,1.640021240441801,0.7071444489482268,0.0967374144886862,0.39025179958607575,0.2958223952301291
"frozenset({'communication', 'coaching'})",frozenset({'leadership'}),0.018035,0.153375,0.01107,0.613806487385639,4.001998287762928,1.0,0.008303881875,2.1922299892318735,0.7639017995787083,0.06904078832480977,0.5438434813354661,0.3429912632527217
"frozenset({'coaching', 'leadership'})",frozenset({'communication'}),0.016545,0.29035,0.01107,0.6690843155031732,2.3044061150445088,1.0,0.00626615925,2.1445039726027395,0.5755715439314737,0.037420772416124404,0.533691700842913,0.3536053573382923
frozenset({'relationship building'}),frozenset({'communication'}),0.0277,0.29035,0.01261,0.4552346570397112,1.5678824075760676,1.0,0.004567305000000001,1.3026709741550697,0.37251575215548416,0.0412847040335254,0.2323464483050958,0.24933249986478415
frozenset({'management'}),frozenset({'communication'}),0.02496,0.29035,0.01298,0.5200320512820513,1.7910523550268687,1.0,0.005732864000000001,1.4785362270450753,0.4529752925785701,0.04293321866834254,0.3236553953104366,0.282368359031761
frozenset({'management'}),frozenset({'leadership'}),0.02496,0.153375,0.013595,0.5446714743589743,3.5512402566192294,1.0,0.00976676,1.8593717553893532,0.7367987347420749,0.08252397717615635,0.46218393546017933,0.31665521558209514
frozenset({'account management'}),frozenset({'sales'}),0.018435,0.07025,0.0103,0.5587198264171414,7.953307137610552,1.0,0.00900494125,2.1069380762138907,0.8906859360069879,0.1314026918415513,0.5253776030299987,0.35266952174949595
frozenset({'microsoft office'}),frozenset({'communication'}),0.044255,0.29035,0.01925,0.43497909840695964,1.4981198498603743,1.0,0.006400560749999999,1.2559712357528494,0.34789265163580485,0.06104231738834012,0.20380342197838322,0.25063919618126523
frozenset({'patient care'}),frozenset({'communication'}),0.036255,0.29035,0.01454,0.40104813129223554,1.3812575556818858,1.0,0.00401336075,1.1848197444163022,0.2864056984315749,0.04659285725730217,0.1559897573342289,0.22556281198674116
frozenset({'reporting'}),frozenset({'communication'}),0.0372,0.29035,0.01946,0.5231182795698925,1.8016816930252886,1.0,0.008658980000000002,1.4881048478015786,0.46215517348125185,0.06316336135544809,0.32800433956160435,0.29507041927521666
frozenset({'word'}),frozenset({'excel'}),0.012095,0.033575,0.011245,0.9297230260438197,27.69093152773849,1.0,0.010838910375,13.751659264705877,0.9756880411214818,0.32665214233841683,0.9272815024899188,0.6323224214359083
frozenset({'decision making'}),frozenset({'problem solving'}),0.026005,0.120525,0.017025,0.654681791963084,5.431916962979332,1.0,0.013890747374999998,2.5468538279510016,0.8376869794151084,0.13146210571020425,0.6073586991819938,0.39796939629268074
frozenset({'decision making'}),frozenset({'communication'}),0.026005,0.29035,0.016205,0.6231493943472409,2.1462007726786325,1.0,0.00865444825,1.8831069642857143,0.548319413519193,0.0539896718307513,0.4689627201398449,0.3394806727203744
frozenset({'decision making'}),frozenset({'leadership'}),0.026005,0.153375,0.01248,0.4799077100557585,3.1289826246504218,1.0,0.008491483125,1.627836090573013,0.6985737110382417,0.07477531455961653,0.38568753586978705,0.28063845160489637
"frozenset({'communication', 'decision making'})",frozenset({'problem solving'}),0.016205,0.120525,0.01239,0.7645788336933045,6.343736433879315,1.0,0.010436892375,3.7357516055045865,0.8562395569353922,0.0996461315747145,0.7323162496868069,0.4336895413021594
"frozenset({'decision making', 'problem solving'})",frozenset({'communication'}),0.017025,0.29035,0.01239,0.7277533039647578,2.5064691026855788,1.0,0.00744679125,2.606643203883496,0.6114421882427259,0.042002135701815345,0.6163648333189006,0.38521297021898987
frozenset({'decision making'}),"frozenset({'communication', 'problem solving'})",0.026005,0.077235,0.01239,0.47644683714670255,6.168794421527838,1.0,0.010381503824999999,1.7625048714652958,0.8602649615105217,0.136378646119978,0.43262568167052556,0.318433168039267
frozenset({'performance management'}),frozenset({'communication'}),0.023635,0.29035,0.010755,0.4550454833932727,1.5672308709945677,1.0,0.003892577750000001,1.3022187694099379,0.3706932503604611,0.03546812650463345,0.23207987514024198,0.24604349251461466
